,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,row_sd
20191003,1.922873036,1.642093804,2.877039046,1.645180491,2.016287076,2.854574377,2.223285114,2.943759834,2.268142882,1.863205282,1.759429532,1.021209142,1.441180486,2.619896764,1.000476512,1.382514008,1.035603101,1.633761447,1.698662525,2.354875054,1.674214247,2.334950152,2.329969748,2.860184976,4.937185104,3.262653219,0.51360835,-0.346938647,-1.769076601,-2.493561878,-3.365255927,0.17154668,-0.235945849,0.047316454,-5.005598347,-5.520766065,-3.947430662,-3.963387009,-2.254066098,-2.875001006,-2.163708445,-3.160933177,-1.706388652,0.098532038,-0.801749864,-0.606703479,0.318866577,2.237618642,1.205091683
20191004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20191005,2.089522308,1.584607288,2.383746806,1.495901796,1.980811758,2.837031723,2.515050073,2.977692615,2.411940612,2.504753504,1.649303085,2.142419853,1.669403882,1.720801109,1.182415394,1.498574591,1.894888168,1.277609446,2.110555921,2.68233581,2.666344059,2.507975708,1.656839726,1.96628892,2.271519417,1.624003958,-0.044779791,-0.788704385,-1.325169582,-2.746752497,-2.390583622,-2.503031644,-4.027455093,-3.276086715,-3.647178291,-4.300074796,-3.696281644,-3.916781913,-2.146183221,-2.781522097,-1.928027628,-3.462071507,-0.492755958,-0.103316586,-0.901028074,-0.423041723,0.333833416,1.117968189,1.283775349
20191006,0.741074321,0.03250059,1.702081023,0.836495555,1.969180874,1.941192267,2.489667646,1.861821694,1.767234038,1.23683645,2.308272909,3.875480189,0.987243587,1.505408737,0.949369571,1.061958849,1.302310551,0.861664926,0.85699266,1.630219362,0.754664128,1.645539878,1.861954852,2.319919899,2.982727945,1.409810879,0.250148559,-0.206277285,-3.436011317,-5.490426665,-4.945333626,-4.392648841,-5.488317795,-3.880880647,-2.887351591,-4.484212062,-3.494660157,-3.038562069,-1.590050988,-1.321864815,-0.052976352,-0.869437169,1.662721339,0.766059999,0.050938387,1.547152199,1.642188488,2.456979872,1.246715488
20191007,2.535139298,1.804012231,2.264130643,1.670495022,0.846445482,1.683339097,1.528711712,1.606287831,0.874045787,0.203756122,1.389981461,1.340356863,0.549147118,1.50776804,1.068075259,0.844149417,1.43559104,0.961376183,1.532823661,2.812117815,2.163922418,2.281404646,1.809213189,3.4872487,3.787421245,1.624957412,0.420473885,-1.283405833,-1.780697646,-4.05226469,-4.280331733,-4.149399986,-4.10337389,-3.337225818,-3.300562386,-4.107671124,-3.091725625,-2.971961407,-0.985362629,-0.546530642,-0.119058915,-0.90433777,0.96343413,0.521193712,0.132438025,0.708391532,0.947680174,1.951448919,1.234018356
20191008,2.337162729,1.50742653,0.921433624,0.586872731,0.56996593,1.678098733,1.480307127,2.075118574,2.361823393,1.552300417,1.508991832,1.310663152,1.030510913,1.170793795,0.97297973,0.802934654,1.911108124,1.678509924,1.397931998,1.651559114,2.464713587,2.905019892,2.443448419,2.113997991,1.451701661,0.898955083,0.749542869,-1.755729714,-2.694709443,-3.226262699,-3.328208922,-2.41002888,-3.893439003,-2.703029404,-3.17680804,-4.068331102,-2.937134883,-3.561521267,-1.31545046,-0.935044992,-0.147065599,-0.758030595,1.03847871,1.119122375,0.498870472,0.997117636,0.951857725,1.861321449,1.059486324
20191009,1.931051173,3.568807485,2.484340465,2.673636711,2.326957254,1.593893978,1.667073498,2.214236914,1.513227386,2.106031257,1.774949309,1.966263473,1.799767126,1.461744142,1.985874726,2.07493603,1.765923015,1.154166395,0.904816869,2.09609183,1.715352826,1.802969802,3.185209629,2.591840152,2.357857502,3.339150063,0.472709933,-0.505962236,0.03541962,-1.169692429,-0.472908576,-1.574391485,-1.325192331,-1.639831293,-1.994320208,-1.270013712,-1.167226791,-0.329500828,0.109680467,-0.384599094,-0.20456265,0.331051793,0.494022068,1.173028208,0.707490128,1.11200258,1.67763676,2.847475325,0.666347079
20191010,2.105210661,1.689019402,3.212043822,2.566808731,3.006570912,2.401903147,3.904302291,2.242949173,2.174092999,2.789989532,2.872224115,2.355339128,3.001102202,2.509395488,2.821087695,2.291200728,2.474833494,3.064058186,3.453049983,4.120662303,3.935022724,3.589665782,4.342240837,3.890215997,4.401575321,3.359025836,3.728562798,1.828034777,1.404536983,0.706212484,0.501041422,0.05399258,1.285796215,0.340082552,-1.035726847,-0.952819701,-0.279752203,0.941862667,0.028596398,-0.918221808,-0.389920159,-0.148757662,0.296508497,1.087468913,2.266249246,1.614335299,2.808128697,3.013008201,1.642445228
20191011,3.381369639,3.010088334,5.016155934,3.756464689,3.939919302,2.844646785,4.265019042,3.254221119,3.405011451,4.961675995,5.584685309,4.439530548,4.74795355,3.464478253,4.196006933,4.190725433,3.124241294,2.894928793,5.120165388,8.291314268,7.356862653,6.288025713,6.730971839,7.438662904,7.317722632,7.120120783,5.244158584,3.5084573,3.229688066,1.947551696,1.71391735,0.847844754,2.669586347,1.734924979,0.050029748,0.439006756,1.370652474,2.598493543,0.726790785,0.411545895,0.392324932,0.607673819,0.945214145,0.768464608,1.542085284,1.766640907,2.485875714,1.958691854,1.367636245
20191012,2.166756788,2.561148329,2.482497196,1.741203562,1.378759752,1.690444488,3.15881237,1.803493815,1.638432101,1.823600705,1.980076108,1.159885637,2.259772896,1.777519592,2.77637105,2.858300637,2.625844365,2.420564489,1.814129967,2.81608745,3.212681018,2.41262072,2.803378924,3.632452345,2.395833731,1.978208035,1.464203224,0.859130009,-0.15332468,0.427571748,0.322155792,-0.442648936,0.677933223,0.200228939,0.306150687,0.262053681,0.25953712,1.209106409,0.853925569,0.780792827,0.529799757,0.248426703,0.466100052,1.557030969,1.539103337,1.65558618,1.847284872,2.867054059,0.896580294
20191013,2.541062214,2.609214756,2.875690747,1.653143085,2.37685168,2.101546763,2.608300533,3.002282849,2.21190609,2.734980393,2.439044043,2.420715028,2.3390062,2.081215293,1.958073331,1.890879742,2.164409887,2.399111961,2.403345993,2.846533326,3.004340638,3.251150245,3.44477531,3.424864615,4.026959885,3.461842359,2.590480648,1.991844795,1.223740976,0.557390848,0.653175439,0.484559214,1.6120086,1.035913586,0.948491383,0.023237641,0.582740305,0.981944152,0.508063662,0.617153683,0.48648883,0.462523192,0.780226868,0.711332627,1.21933568,1.283804045,1.337685093,2.011615864,0.765183725
